WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
20,Madrid,Mutua Madrid Open,2024-04-28,WTA1000,Outdoor,Clay,3rd Round,3,Putintseva Y.,Dolehide C.,50.0,56.0,1213.0,1142.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.44,2.75,1.5,2.81,1.52,2.88,1.46,2.71
20,Madrid,Mutua Madrid Open,2024-04-28,WTA1000,Outdoor,Clay,3rd Round,3,Kasatkina D.,Pavlyuchenkova A.,11.0,22.0,3313.0,2161.0,7.0,6.0,7.0,5.0,,,2.0,0.0,Completed,2.0,1.8,2.06,1.85,2.06,1.88,1.99,1.81
20,Madrid,Mutua Madrid Open,2024-04-28,WTA1000,Outdoor,Clay,3rd Round,3,Andreeva M.,Vondrousova M.,43.0,7.0,1317.0,4090.0,7.0,5.0,6.0,1.0,,,2.0,0.0,Completed,2.2,1.67,2.26,1.72,2.4,1.72,2.22,1.66
20,Madrid,Mutua Madrid Open,2024-04-28,WTA1000,Outdoor,Clay,3rd Round,3,Paolini J.,Garcia C.,13.0,24.0,2938.0,2068.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.67,2.2,1.68,2.33,1.69,2.33,1.65,2.23
20,Madrid,Mutua Madrid Open,2024-04-28,WTA1000,Outdoor,Clay,3rd Round,3,Collins D.,Cristian J.,15.0,73.0,2639.0,923.0,3.0,6.0,6.0,4.0,6.0,1.0,2.0,1.0,Completed,1.3,3.5,1.33,3.7,1.33,3.73,1.3,3.5
20,Madrid,Mutua Madrid Open,2024-04-28,WTA1000,Outdoor,Clay,3rd Round,3,Sabalenka A.,Montgomery R.,2.0,183.0,7848.0,413.0,6.0,1.0,6.0,7.0,6.0,4.0,2.0,1.0,Completed,1.11,6.5,1.11,8.33,1.12,8.33,1.1,6.83
20,Madrid,Mutua Madrid Open,2024-04-29,WTA1000,Outdoor,Clay,4th Round,3,Jabeur O.,Ostapenko J.,9.0,10.0,3533.0,3438.0,6.0,0.0,6.0,4.0,,,2.0,0.0,Completed,2.0,1.8,2.13,1.8,2.21,1.88,2.01,1.8
20,Madrid,Mutua Madrid Open,2024-04-29,WTA1000,Outdoor,Clay,4th Round,3,Haddad Maia B.,Sakkari M.,14.0,6.0,2830.0,4195.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,2.75,1.44,2.62,1.56,2.78,1.57,2.63,1.48
20,Madrid,Mutua Madrid Open,2024-04-29,WTA1000,Outdoor,Clay,4th Round,3,Swiatek I.,Sorribes Tormo S.,1.0,55.0,10560.0,1148.0,6.0,1.0,6.0,0.0,,,2.0,0.0,Completed,1.03,17.0,1.03,21.36,1.04,21.36,1.02,14.08
20,Madrid,Mutua Madrid Open,2024-04-29,WTA1000,Outdoor,Clay,4th Round,3,Andreeva M.,Paolini J.,43.0,13.0,1317.0,2938.0,7.0,6.0,6.0,4.0,,,2.0,0.0,Completed,1.8,2.0,1.95,1.95,2.06,2.02,1.89,1.91
20,Madrid,Mutua Madrid Open,2024-04-29,WTA1000,Outdoor,Clay,4th Round,3,Keys M.,Gauff C.,20.0,3.0,2298.0,7258.0,7.0,6.0,4.0,6.0,6.0,4.0,2.0,1.0,Completed,3.5,1.3,3.81,1.31,3.81,1.35,3.47,1.3
20,Madrid,Mutua Madrid Open,2024-04-29,WTA1000,Outdoor,Clay,4th Round,3,Rybakina E.,Bejlek S.,4.0,136.0,6293.0,554.0,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,1.11,6.5,1.14,6.84,1.17,7.0,1.12,6.14
20,Madrid,Mutua Madrid Open,2024-04-29,WTA1000,Outdoor,Clay,4th Round,3,Putintseva Y.,Kasatkina D.,50.0,11.0,1213.0,3313.0,3.0,6.0,6.0,2.0,6.0,2.0,2.0,1.0,Completed,2.38,1.57,2.33,1.68,2.44,1.68,2.31,1.6
20,Madrid,Mutua Madrid Open,2024-04-29,WTA1000,Outdoor,Clay,4th Round,3,Sabalenka A.,Collins D.,2.0,15.0,7848.0,2639.0,4.0,6.0,6.0,4.0,6.0,3.0,2.0,1.0,Completed,1.57,2.38,1.69,2.3,1.69,2.5,1.62,2.28
20,Madrid,Mutua Madrid Open,2024-04-30,WTA1000,Outdoor,Clay,Quarterfinals,3,Swiatek I.,Haddad Maia B.,1.0,14.0,10560.0,2830.0,4.0,6.0,6.0,0.0,6.0,2.0,2.0,1.0,Completed,1.08,8.0,1.09,10.06,1.09,10.06,1.07,8.47
20,Madrid,Mutua Madrid Open,2024-04-30,WTA1000,Outdoor,Clay,Quarterfinals,3,Keys M.,Jabeur O.,20.0,9.0,2298.0,3533.0,0.0,6.0,7.0,5.0,6.0,1.0,2.0,1.0,Completed,2.2,1.67,2.13,1.8,2.22,1.8,2.11,1.73
20,Madrid,Mutua Madrid Open,2024-05-01,WTA1000,Outdoor,Clay,Quarterfinals,3,Rybakina E.,Putintseva Y.,4.0,50.0,6293.0,1213.0,4.0,6.0,7.0,6.0,7.0,5.0,2.0,1.0,Completed,1.17,5.0,1.21,5.08,1.3,5.08,1.19,4.69
20,Madrid,Mutua Madrid Open,2024-05-01,WTA1000,Outdoor,Clay,Quarterfinals,3,Sabalenka A.,Andreeva M.,2.0,43.0,7848.0,1317.0,6.0,1.0,6.0,4.0,,,2.0,0.0,Completed,1.5,2.63,1.51,2.78,1.51,2.85,1.46,2.69
20,Madrid,Mutua Madrid Open,2024-05-02,WTA1000,Outdoor,Clay,Semifinals,3,Swiatek I.,Keys M.,1.0,20.0,10560.0,2298.0,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,1.08,8.0,1.1,8.91,1.1,8.91,1.08,7.68
20,Madrid,Mutua Madrid Open,2024-05-02,WTA1000,Outdoor,Clay,Semifinals,3,Sabalenka A.,Rybakina E.,2.0,4.0,7848.0,6293.0,1.0,6.0,7.0,5.0,7.0,6.0,1.0,2.0,Completed,1.73,2.1,1.85,2.06,1.85,2.21,1.75,2.07
20,Madrid,Mutua Madrid Open,2024-05-04,WTA1000,Outdoor,Clay,The Final,3,Swiatek I.,Sabalenka A.,1.0,2.0,10560.0,7848.0,7.0,5.0,4.0,6.0,7.0,6.0,2.0,1.0,Completed,1.3,3.5,1.29,3.99,1.34,3.99,1.28,3.67
21,Rome,Internazionali BNL d'Italia,2024-05-07,WTA1000,Outdoor,Clay,1st Round,3,Rogers S.,Pigato L.,398.0,318.0,155.0,215.0,6.0,1.0,6.0,0.0,,,2.0,0.0,Completed,1.3,3.5,1.26,4.28,1.33,4.28,1.27,3.75
21,Rome,Internazionali BNL d'Italia,2024-05-07,WTA1000,Outdoor,Clay,1st Round,3,Badosa P.,Andreeva M.,126.0,40.0,627.0,1412.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,2.75,1.41,2.86,1.47,3.31,1.5,2.78,1.44
21,Rome,Internazionali BNL d'Italia,2024-05-07,WTA1000,Outdoor,Clay,1st Round,3,Putintseva Y.,Trevisan M.,41.0,87.0,1393.0,808.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.44,2.75,1.42,3.07,1.5,3.07,1.43,2.8
21,Rome,Internazionali BNL d'Italia,2024-05-07,WTA1000,Outdoor,Clay,1st Round,3,Osorio M.,Rus A.,64.0,49.0,1027.0,1194.0,4.0,6.0,6.0,3.0,6.0,4.0,2.0,1.0,Completed,1.73,2.1,1.81,2.1,1.81,2.2,1.75,2.08
21,Rome,Internazionali BNL d'Italia,2024-05-07,WTA1000,Outdoor,Clay,1st Round,3,Wang Xin.,Yuan Y.,42.0,38.0,1371.0,1461.0,4.0,6.0,6.0,1.0,6.0,2.0,2.0,1.0,Completed,2.0,1.8,2.03,1.86,2.1,1.9,1.98,1.82
21,Rome,Internazionali BNL d'Italia,2024-05-07,WTA1000,Outdoor,Clay,1st Round,3,Bogdan A.,Fernandez L.A.,63.0,34.0,1029.0,1575.0,6.0,4.0,6.0,1.0,,,2.0,0.0,Completed,2.63,1.5,2.71,1.51,2.71,1.52,2.6,1.5
21,Rome,Internazionali BNL d'Italia,2024-05-07,WTA1000,Outdoor,Clay,1st Round,3,Stefanini L.,Paganetti V.,179.0,,414.0,,7.0,5.0,6.0,3.0,,,2.0,0.0,Completed,1.14,5.5,1.15,6.28,1.17,6.28,1.14,5.58
21,Rome,Internazionali BNL d'Italia,2024-05-07,WTA1000,Outdoor,Clay,1st Round,3,Kerber A.,Davis L.,331.0,194.0,202.0,392.0,6.0,1.0,6.0,0.0,,,2.0,0.0,Completed,1.62,2.3,1.69,2.28,1.69,2.32,1.64,2.25
21,Rome,Internazionali BNL d'Italia,2024-05-07,WTA1000,Outdoor,Clay,1st Round,3,Frech M.,Krueger A.,55.0,66.0,1138.0,1004.0,7.0,6.0,6.0,3.0,,,2.0,0.0,Completed,2.0,1.8,2.14,1.78,2.14,1.82,2.07,1.76
21,Rome,Internazionali BNL d'Italia,2024-05-07,WTA1000,Outdoor,Clay,1st Round,3,Shnaider D.,Minnen G.,62.0,76.0,1074.0,887.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,1.36,3.2,1.43,3.04,1.44,3.2,1.39,2.98
21,Rome,Internazionali BNL d'Italia,2024-05-08,WTA1000,Outdoor,Clay,1st Round,3,Avanesyan E.,Bucsa C.,72.0,70.0,922.0,944.0,6.0,7.0,6.0,0.0,7.0,5.0,2.0,1.0,Completed,1.73,2.1,1.79,2.12,1.8,2.15,1.75,2.08
21,Rome,Internazionali BNL d'Italia,2024-05-08,WTA1000,Outdoor,Clay,1st Round,3,Maria T.,Fruhvirtova L.,65.0,150.0,1019.0,496.0,7.0,6.0,3.0,6.0,6.0,2.0,2.0,1.0,Completed,2.1,1.73,2.28,1.69,2.28,1.8,2.11,1.73
21,Rome,Internazionali BNL d'Italia,2024-05-08,WTA1000,Outdoor,Clay,1st Round,3,Tsurenko L.,Vekic D.,44.0,37.0,1308.0,1468.0,6.0,2.0,3.0,6.0,7.0,6.0,2.0,1.0,Completed,2.5,1.53,2.42,1.63,2.55,1.63,2.44,1.55
21,Rome,Internazionali BNL d'Italia,2024-05-08,WTA1000,Outdoor,Clay,1st Round,3,Blinkova A.,Parry D.,46.0,50.0,1275.0,1190.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,2.75,1.44,2.86,1.47,2.88,1.5,2.74,1.45
21,Rome,Internazionali BNL d'Italia,2024-05-08,WTA1000,Outdoor,Clay,1st Round,3,Sasnovich A.,Schmiedlova A.,113.0,67.0,691.0,1003.0,6.0,2.0,7.0,6.0,,,2.0,0.0,Completed,1.91,1.91,2.0,1.89,2,1.98,1.88,1.92
21,Rome,Internazionali BNL d'Italia,2024-05-08,WTA1000,Outdoor,Clay,1st Round,3,Pera B.,Dolehide C.,77.0,54.0,875.0,1138.0,7.0,6.0,6.0,3.0,,,2.0,0.0,Completed,1.57,2.38,1.58,2.53,1.59,2.53,1.56,2.42
21,Rome,Internazionali BNL d'Italia,2024-05-08,WTA1000,Outdoor,Clay,1st Round,3,Fruhvirtova B.,Townsend T.,102.0,59.0,729.0,1083.0,3.0,6.0,6.0,2.0,6.0,0.0,2.0,1.0,Completed,2.0,1.8,2.04,1.86,2.05,1.9,1.99,1.81
21,Rome,Internazionali BNL d'Italia,2024-05-08,WTA1000,Outdoor,Clay,1st Round,3,Linette M.,Zhu L.,51.0,57.0,1188.0,1097.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.25,4.0,1.25,4.34,1.26,4.34,1.23,4.08
21,Rome,Internazionali BNL d'Italia,2024-05-08,WTA1000,Outdoor,Clay,1st Round,3,Osaka N.,Burel C.,173.0,45.0,424.0,1300.0,7.0,6.0,6.0,1.0,,,2.0,0.0,Completed,1.44,2.75,1.49,2.81,1.5,2.81,1.46,2.71
21,Rome,Internazionali BNL d'Italia,2024-05-08,WTA1000,Outdoor,Clay,1st Round,3,Siniakova K.,Brancaccio N.,36.0,292.0,1510.0,247.0,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,1.13,6.0,1.13,6.85,1.14,6.85,1.12,6.16
21,Rome,Internazionali BNL d'Italia,2024-05-08,WTA1000,Outdoor,Clay,1st Round,3,Sherif M.,Martic P.,80.0,81.0,854.0,849.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.44,2.75,1.55,2.6,1.55,2.78,1.49,2.61
21,Rome,Internazionali BNL d'Italia,2024-05-08,WTA1000,Outdoor,Clay,1st Round,3,Kenin S.,Bronzetti L.,58.0,48.0,1094.0,1256.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,2.63,1.5,2.52,1.58,2.63,1.58,2.48,1.54
21,Rome,Internazionali BNL d'Italia,2024-05-09,WTA1000,Outdoor,Clay,1st Round,3,Gracheva V.,Di Sarra F.,88.0,530.0,803.0,99.0,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,1.06,10.0,1.06,12.33,1.07,12.76,1.05,10.27
21,Rome,Internazionali BNL d'Italia,2024-05-09,WTA1000,Outdoor,Clay,1st Round,3,Sorribes Tormo S.,Podoroska N.,47.0,61.0,1266.0,1076.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,1.57,2.38,1.56,2.58,1.57,2.58,1.55,2.47
21,Rome,Internazionali BNL d'Italia,2024-05-09,WTA1000,Outdoor,Clay,1st Round,3,Cocciaretto E.,Zarazua R.,56.0,103.0,1124.0,727.0,4.0,6.0,7.0,5.0,6.0,3.0,2.0,1.0,Completed,1.22,4.33,1.24,4.45,1.24,4.5,1.22,4.28
21,Rome,Internazionali BNL d'Italia,2024-05-09,WTA1000,Outdoor,Clay,1st Round,3,Begu I.,Masarova R.,161.0,104.0,471.0,725.0,5.0,7.0,6.0,3.0,6.0,4.0,2.0,1.0,Completed,1.44,2.75,1.5,2.75,1.61,1.75,1.5,2.57
21,Rome,Internazionali BNL d'Italia,2024-05-09,WTA1000,Outdoor,Clay,1st Round,3,Sramkova R.,Pedone G.,120.0,270.0,665.0,265.0,6.0,4.0,6.0,1.0,,,2.0,0.0,Completed,1.2,4.5,1.21,4.93,1.22,4.93,1.2,4.54
21,Rome,Internazionali BNL d'Italia,2024-05-09,WTA1000,Outdoor,Clay,1st Round,3,Siegemund L.,Carle M.,86.0,71.0,814.0,933.0,2.0,6.0,6.0,4.0,6.0,4.0,2.0,1.0,Completed,1.62,2.3,1.68,2.29,1.68,2.3,1.64,2.25
21,Rome,Internazionali BNL d'Italia,2024-05-09,WTA1000,Outdoor,Clay,1st Round,3,Potapova A.,Wang Xiy.,43.0,53.0,1347.0,1144.0,6.0,1.0,7.0,5.0,,,2.0,0.0,Completed,1.57,2.38,1.61,2.45,1.65,2.45,1.59,2.34
21,Rome,Internazionali BNL d'Italia,2024-05-09,WTA1000,Outdoor,Clay,1st Round,3,Tauson C.,Saville D.,78.0,84.0,872.0,819.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,1.53,2.5,1.6,2.47,1.61,2.6,1.57,2.4
21,Rome,Internazionali BNL d'Italia,2024-05-09,WTA1000,Outdoor,Clay,1st Round,3,Errani S.,Anisimova A.,93.0,237.0,777.0,312.0,4.0,6.0,6.0,2.0,6.0,1.0,2.0,1.0,Completed,3.0,1.4,2.96,1.45,3,1.46,2.87,1.41
21,Rome,Internazionali BNL d'Italia,2024-05-09,WTA1000,Outdoor,Clay,1st Round,3,Volynets K.,Wang Y.,109.0,69.0,704.0,967.0,7.0,6.0,6.0,1.0,,,2.0,0.0,Completed,1.4,3.0,1.4,3.17,1.44,3.17,1.4,2.95
21,Rome,Internazionali BNL d'Italia,2024-05-09,WTA1000,Outdoor,Clay,2nd Round,3,Kerber A.,Kudermetova V.,331.0,25.0,202.0,2003.0,6.0,3.0,6.0,0.0,,,2.0,0.0,Completed,3.0,1.4,3.18,1.4,3.18,1.45,3.0,1.39
21,Rome,Internazionali BNL d'Italia,2024-05-09,WTA1000,Outdoor,Clay,2nd Round,3,Shnaider D.,Samsonova L.,62.0,17.0,1074.0,2495.0,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,2.1,1.73,2.16,1.77,2.16,1.8,2.09,1.74
21,Rome,Internazionali BNL d'Italia,2024-05-09,WTA1000,Outdoor,Clay,2nd Round,3,Noskova L.,Stefanini L.,29.0,179.0,1684.0,414.0,6.0,3.0,7.0,6.0,,,2.0,0.0,Completed,1.13,6.0,1.15,6.18,1.17,6.18,1.14,5.67
21,Rome,Internazionali BNL d'Italia,2024-05-09,WTA1000,Outdoor,Clay,2nd Round,3,Kasatkina D.,Maria T.,11.0,65.0,3313.0,1019.0,7.0,5.0,6.0,1.0,,,2.0,0.0,Completed,1.14,5.5,1.13,6.9,1.17,6.9,1.14,5.73
21,Rome,Internazionali BNL d'Italia,2024-05-09,WTA1000,Outdoor,Clay,2nd Round,3,Zheng Q.,Rogers S.,7.0,398.0,3945.0,155.0,6.0,2.0,6.0,0.0,,,2.0,0.0,Completed,1.3,3.5,1.32,3.66,1.36,3.75,1.31,3.45
21,Rome,Internazionali BNL d'Italia,2024-05-09,WTA1000,Outdoor,Clay,2nd Round,3,Sasnovich A.,Alexandrova E.,113.0,18.0,691.0,2450.0,6.0,0.0,6.0,1.0,,,2.0,0.0,Completed,2.75,1.44,2.78,1.5,2.89,1.53,2.69,1.46
21,Rome,Internazionali BNL d'Italia,2024-05-09,WTA1000,Outdoor,Clay,2nd Round,3,Osaka N.,Kostyuk M.,173.0,20.0,424.0,2235.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,2.0,1.8,2.15,1.78,2.15,1.88,2.04,1.79
21,Rome,Internazionali BNL d'Italia,2024-05-09,WTA1000,Outdoor,Clay,2nd Round,3,Cristian J.,Avanesyan E.,68.0,72.0,983.0,922.0,5.0,7.0,6.0,2.0,6.0,2.0,2.0,1.0,Completed,1.67,2.2,1.76,2.16,1.76,2.22,1.71,2.13
21,Rome,Internazionali BNL d'Italia,2024-05-09,WTA1000,Outdoor,Clay,2nd Round,3,Keys M.,Osorio M.,16.0,64.0,2688.0,1027.0,6.0,0.0,4.0,6.0,6.0,3.0,2.0,1.0,Completed,1.4,3.0,1.44,2.97,1.5,3.08,1.43,2.83
21,Rome,Internazionali BNL d'Italia,2024-05-09,WTA1000,Outdoor,Clay,2nd Round,3,Haddad Maia B.,Wang Xin.,13.0,42.0,3035.0,1371.0,4.0,6.0,6.0,3.0,6.0,4.0,2.0,1.0,Completed,1.3,3.5,1.31,3.74,1.31,3.75,1.29,3.59
21,Rome,Internazionali BNL d'Italia,2024-05-09,WTA1000,Outdoor,Clay,2nd Round,3,Gauff C.,Frech M.,3.0,55.0,7313.0,1138.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.1,7.0,1.1,8.11,1.1,9.05,1.09,7.6
21,Rome,Internazionali BNL d'Italia,2024-05-09,WTA1000,Outdoor,Clay,2nd Round,3,Cirstea S.,Fruhvirtova B.,32.0,102.0,1619.0,729.0,7.0,5.0,6.0,0.0,,,2.0,0.0,Completed,2.0,1.8,2.08,1.83,2.1,1.83,2.01,1.8
21,Rome,Internazionali BNL d'Italia,2024-05-09,WTA1000,Outdoor,Clay,2nd Round,3,Vondrousova M.,Bogdan A.,6.0,63.0,4090.0,1029.0,6.0,2.0,3.0,6.0,6.0,4.0,2.0,1.0,Completed,1.3,3.5,1.3,3.83,1.33,3.91,1.29,3.61
21,Rome,Internazionali BNL d'Italia,2024-05-09,WTA1000,Outdoor,Clay,2nd Round,3,Putintseva Y.,Stephens S.,41.0,35.0,1393.0,1552.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,2.1,1.73,2.09,1.81,2.12,1.81,2.09,1.74
21,Rome,Internazionali BNL d'Italia,2024-05-09,WTA1000,Outdoor,Clay,2nd Round,3,Swiatek I.,Pera B.,1.0,77.0,10910.0,875.0,6.0,0.0,6.0,2.0,,,2.0,0.0,Completed,1.03,15.0,1.03,22.51,1.05,22.78,1.03,13.88
21,Rome,Internazionali BNL d'Italia,2024-05-09,WTA1000,Outdoor,Clay,2nd Round,3,Badosa P.,Navarro E.,126.0,22.0,627.0,2143.0,1.0,6.0,6.0,4.0,6.0,2.0,2.0,1.0,Completed,1.8,2.0,1.93,1.96,1.93,2.0,1.87,1.93
21,Rome,Internazionali BNL d'Italia,2024-05-10,WTA1000,Outdoor,Clay,2nd Round,3,Collins D.,Blinkova A.,15.0,46.0,2759.0,1275.0,6.0,4.0,,,,,1.0,0.0,Retired,1.2,4.5,1.19,5.29,1.22,5.29,1.18,4.76
21,Rome,Internazionali BNL d'Italia,2024-05-10,WTA1000,Outdoor,Clay,2nd Round,3,Sakkari M.,Gracheva V.,8.0,88.0,3925.0,803.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.17,5.0,1.18,5.63,1.21,5.63,1.17,5.02
21,Rome,Internazionali BNL d'Italia,2024-05-10,WTA1000,Outdoor,Clay,2nd Round,3,Sorribes Tormo S.,Pavlyuchenkova A.,47.0,21.0,1266.0,2191.0,6.0,3.0,1.0,6.0,7.0,5.0,2.0,1.0,Completed,2.1,1.73,2.44,1.61,2.45,1.73,2.2,1.67
21,Rome,Internazionali BNL d'Italia,2024-05-10,WTA1000,Outdoor,Clay,2nd Round,3,Mertens E.,Siniakova K.,30.0,36.0,1684.0,1510.0,6.0,1.0,6.0,4.0,,,2.0,0.0,Completed,1.91,1.91,1.8,2.11,1.91,2.14,1.82,1.99
21,Rome,Internazionali BNL d'Italia,2024-05-10,WTA1000,Outdoor,Clay,2nd Round,3,Kenin S.,Jabeur O.,58.0,9.0,1094.0,3748.0,7.0,5.0,2.0,6.0,6.0,4.0,2.0,1.0,Completed,3.75,1.29,3.73,1.31,3.78,1.33,3.57,1.29
21,Rome,Internazionali BNL d'Italia,2024-05-10,WTA1000,Outdoor,Clay,2nd Round,3,Ostapenko J.,Potapova A.,10.0,43.0,3493.0,1347.0,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,1.73,2.1,1.89,2.0,1.89,2.2,1.81,2.0
21,Rome,Internazionali BNL d'Italia,2024-05-10,WTA1000,Outdoor,Clay,2nd Round,3,Begu I.,Dodin O.,161.0,73.0,471.0,919.0,5.0,2.0,,,,,0.0,0.0,Retired,1.3,3.5,,,1.36,3.53,1.31,3.34
21,Rome,Internazionali BNL d'Italia,2024-05-10,WTA1000,Outdoor,Clay,2nd Round,3,Kalinskaya A.,Tauson C.,26.0,78.0,1916.0,872.0,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,2.0,1.8,2.09,1.81,2.1,1.86,2.04,1.77
21,Rome,Internazionali BNL d'Italia,2024-05-10,WTA1000,Outdoor,Clay,2nd Round,3,Yastremska D.,Siegemund L.,33.0,86.0,1590.0,814.0,4.0,6.0,7.0,5.0,6.0,2.0,2.0,1.0,Completed,2.2,1.67,2.32,1.67,2.32,1.78,2.22,1.66
21,Rome,Internazionali BNL d'Italia,2024-05-10,WTA1000,Outdoor,Clay,2nd Round,3,Azarenka V.,Linette M.,24.0,51.0,2024.0,1188.0,6.0,7.0,6.0,4.0,6.0,3.0,2.0,1.0,Completed,1.5,2.63,1.54,2.63,1.56,2.85,1.5,2.59
21,Rome,Internazionali BNL d'Italia,2024-05-10,WTA1000,Outdoor,Clay,2nd Round,3,Garcia C.,Cocciaretto E.,23.0,56.0,2068.0,1124.0,6.0,2.0,7.0,6.0,,,2.0,0.0,Completed,1.8,2.0,1.87,2.02,1.87,2.27,1.79,2.02
21,Rome,Internazionali BNL d'Italia,2024-05-10,WTA1000,Outdoor,Clay,2nd Round,3,Kalinina A.,Tsurenko L.,31.0,44.0,1666.0,1308.0,2.0,0.0,,,,,0.0,0.0,Retired,1.44,2.75,1.54,2.62,1.54,2.75,1.49,2.6
21,Rome,Internazionali BNL d'Italia,2024-05-10,WTA1000,Outdoor,Clay,2nd Round,3,Svitolina E.,Errani S.,19.0,93.0,2400.0,777.0,6.0,0.0,6.0,2.0,,,2.0,0.0,Completed,1.36,3.2,1.37,3.4,1.38,3.4,1.35,3.21
21,Rome,Internazionali BNL d'Italia,2024-05-10,WTA1000,Outdoor,Clay,2nd Round,3,Sabalenka A.,Volynets K.,2.0,109.0,7498.0,704.0,4.0,6.0,6.0,3.0,6.0,2.0,2.0,1.0,Completed,1.1,7.0,1.09,9.31,1.11,9.31,1.08,7.85
21,Rome,Internazionali BNL d'Italia,2024-05-10,WTA1000,Outdoor,Clay,2nd Round,3,Sramkova R.,Boulter K.,120.0,28.0,665.0,1742.0,6.0,4.0,7.0,6.0,,,2.0,0.0,Completed,2.0,1.8,2.06,1.84,2.06,1.85,1.98,1.82
21,Rome,Internazionali BNL d'Italia,2024-05-10,WTA1000,Outdoor,Clay,2nd Round,3,Sherif M.,Paolini J.,80.0,12.0,854.0,3048.0,7.0,6.0,2.0,6.0,6.0,4.0,2.0,1.0,Completed,3.2,1.36,3.43,1.36,3.43,1.4,3.18,1.35
21,Rome,Internazionali BNL d'Italia,2024-05-11,WTA1000,Outdoor,Clay,3rd Round,3,Swiatek I.,Putintseva Y.,1.0,41.0,10910.0,1393.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.04,13.0,1.03,17.27,1.05,18.0,1.03,13.2
21,Rome,Internazionali BNL d'Italia,2024-05-11,WTA1000,Outdoor,Clay,3rd Round,3,Badosa P.,Shnaider D.,126.0,62.0,627.0,1074.0,5.0,7.0,6.0,4.0,6.0,4.0,2.0,1.0,Completed,1.44,2.75,1.56,2.61,1.56,2.78,1.51,2.57
21,Rome,Internazionali BNL d'Italia,2024-05-11,WTA1000,Outdoor,Clay,3rd Round,3,Kerber A.,Sasnovich A.,331.0,113.0,202.0,691.0,6.0,3.0,7.0,6.0,,,2.0,0.0,Completed,1.67,2.2,1.73,2.25,1.78,2.25,1.69,2.17
21,Rome,Internazionali BNL d'Italia,2024-05-11,WTA1000,Outdoor,Clay,3rd Round,3,Osaka N.,Kasatkina D.,173.0,11.0,424.0,3313.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,2.0,1.8,2.06,1.85,2.06,1.9,1.95,1.85
21,Rome,Internazionali BNL d'Italia,2024-05-11,WTA1000,Outdoor,Clay,3rd Round,3,Zheng Q.,Noskova L.,7.0,29.0,3945.0,1684.0,3.0,6.0,6.0,1.0,6.0,2.0,2.0,1.0,Completed,1.5,2.63,1.52,2.72,1.56,2.75,1.49,2.61
21,Rome,Internazionali BNL d'Italia,2024-05-11,WTA1000,Outdoor,Clay,3rd Round,3,Keys M.,Haddad Maia B.,16.0,13.0,2688.0,3035.0,6.0,4.0,4.0,6.0,6.0,3.0,2.0,1.0,Completed,1.8,2.0,1.84,2.08,1.92,2.08,1.81,1.99
21,Rome,Internazionali BNL d'Italia,2024-05-11,WTA1000,Outdoor,Clay,3rd Round,3,Cirstea S.,Vondrousova M.,32.0,6.0,1619.0,4090.0,7.0,6.0,6.0,3.0,,,2.0,0.0,Completed,3.2,1.36,3.14,1.42,3.25,1.45,2.99,1.39
21,Rome,Internazionali BNL d'Italia,2024-05-11,WTA1000,Outdoor,Clay,3rd Round,3,Gauff C.,Cristian J.,3.0,68.0,7313.0,983.0,6.0,1.0,0.0,6.0,6.0,3.0,2.0,1.0,Completed,1.11,6.5,1.14,6.86,1.14,7.55,1.12,6.29
21,Rome,Internazionali BNL d'Italia,2024-05-12,WTA1000,Outdoor,Clay,3rd Round,3,Begu I.,Mertens E.,161.0,30.0,471.0,1684.0,6.0,2.0,6.0,0.0,,,2.0,0.0,Completed,2.5,1.53,2.45,1.62,2.63,1.62,2.43,1.56
